Campaign;Campaign ID;Campaign type;Currency code;Audience segment;Clicks;Impr.;Cost
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Cars and Vehicles;22,798;1,592,729;633.46
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Cars and Vehicles › Motor Vehicles;22,459;1,071,951;1335.5
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Custom segment - Keywords - Competition;16,694;1,184,406;451.08
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Lookalike - Cayenne;16,675;925,170;613.33
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Porsche;16,333;30,892;691.37
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;Cars and Vehicles › Motor Vehicles;16,312;908,296;1197.22
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Lifestyles & Hobbies;15,035;1,219,828;408.07
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Porsche Macan Custom intent ;14,770;1,023,348;408.37
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Lifestyles & Hobbies;14,479;1,170,167;541.44
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Lifestyles & Hobbies;14,405;1,144,102;525.11
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Porsche;14,042;30,912;651.4
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Porsche;13,843;25,084;471.26
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Travel;13,477;648,628;500.95
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Travel;13,095;612,212;495.38
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Custom segment - Keywords - Competition;12,807;608,153;750.84
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;Custom segment - Keywords - Competition;10,641;569,044;770.91
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Lookalike - Macan;10,547;633,108;389
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Travel;10,481;617,642;304.71
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;News & Politics › Avid News Readers › Avid Business News Readers;10,113;655,144;291.46
Pipi Jun - Aug 2025 (DN) - CPM;22765720285;Display;EUR;People not in audiences;9,991;9,661,090;2000.01
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Business Services;9,896;350,786;384.57
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Travel › Travel Buffs › Luxury Travellers;9,789;494,375;577.79
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Custom segment - Keywords - Competition;8,825;523,934;324.06
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;Travel › Travel Buffs › Luxury Travellers;8,401;462,423;636.67
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Business Services;8,090;296,668;321.43
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;People not in audiences;6,847;1,484,536;830.01
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;People not in audiences;6,602;1,974,734;865.94
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Lookalike - Cayenne;6,466;362,672;244.29
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Porsche;6,447;52,641;217.48
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Lifestyles & Hobbies › Business Professionals;6,187;451,834;174.15
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Business Services;6,055;288,065;183.37
Bison Bolton - October 2025 (YT) - Bumper;23077707730;In-stream video;EUR;Home & Garden;6,010;2,756,204;5974.6
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Porsche Macan Custom intent ;5,091;617,927;680.9
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Lookalike - Macan;5,044;290,588;192.6
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;News & Politics › Avid News Readers › Avid Business News Readers;4,834;266,193;362.41
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Porsches;4,790;910,694;703.73
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Custom segment - Keywords - Competition;4,534;350,575;128.82
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Porsches;4,471;1,091,753;574.66
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Custom segment - Keywords - Competition;4,422;1,005,136;530.18
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Travel › Travel Buffs › Luxury Travellers;4,418;487,596;626.6
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Custom segment - Keywords - Competition;4,384;247,266;162.5
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Porsches;4,125;155,830;157.03
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Travel › Travel Buffs › Luxury Travellers;4,050;783,405;479.92
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (New);3,883;158,350;127.75
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;News & Politics › Avid News Readers › Avid Business News Readers;3,673;188,776;214.01
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Travel;3,543;231,793;96.42
Ahmad Tea Jan - Feb 2025 (YT) - Reach Mix 2.0;22135917811;In-stream video;EUR;People not in audiences;3,529;3,136,433;2856.3
Bison Poly Max May - Jun 2025 (YT) - Bumper - CPM;22579539314;In-stream video;EUR;Home & Garden › Do-It-Yourselfers;3,416;1,626,724;2551.44
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Luxury Vehicles;3,389;216,430;99.59
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Travel;3,387;186,247;207.24
BIC Miss Soleil Jun - Aug 2025 (YT) - Reach Mix - CPM;22697168561;In-stream video;EUR;Beauty & Personal Care;3,239;2,686,762;2842.96
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;News & Politics › Avid News Readers › Avid Business News Readers;3,051;253,269;86.98
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (New);2,971;78,009;120.1
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;News & Politics › Avid News Readers › Avid Business News Readers;2,925;263,489;106.42
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;News & Politics › Avid News Readers › Avid Business News Readers;2,569;227,021;92.91
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Travel;2,531;174,038;93.89
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Vehicles & Transportation › Car Enthusiasts;2,459;176,160;69.61
Ahmad Tea Nov 2025 (YT) - Reach Mix 2.0;23242582539;In-stream video;EUR;People not in audiences;2,435;4,235,479;4267.14
Bison AirMax November 2025 (DN) - CPM;23224382309;Display;EUR;Purchasing a Home;2,145;2,876,406;783.25
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;2,109;100,195;121.55
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;2,095;105,002;155.41
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (New);1,952;30,120;86.98
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Travel;1,945;138,088;73.93
Bison AirMax November 2025 (DN) - CPM;23224382309;Display;EUR;Home & Garden › Home Furnishings › Home Storage & Shelving;1,880;3,138,163;865.73
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;1,853;107,035;54.62
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;1,853;112,843;115.38
Porsche Macan SUV EL - Apr - Jul 2025 - Reach Mix;22435818886;In-stream video;EUR;People not in audiences;1,804;2,025,938;2226.05
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Banking & Finance › Avid Investors;1,766;114,978;49.86
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;1,742;112,643;63.86
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;1,655;41,854;58.5
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;Travel;1,633;130,043;124.22
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;News & Politics › Avid News Readers › Avid Business News Readers;1,607;233,195;220.44
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Shoppers › Luxury Shoppers;1,585;99,432;50.79
Bison Bolton - October 2025 (DN) - CPM #2;23141866481;Display;EUR;Home & Garden › Home Furnishings › Home Storage & Shelving;1,519;2,243,548;618.92
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Mercedes-Benz;1,508;95,222;44.8
Loacker Sep - Oct 2025 (YT) - Reach Mix 2.0 - CPM;23012659355;In-stream video;EUR;People not in audiences;1,469;3,042,394;2285.88
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;Business Services;1,446;64,037;120.66
Loacker Jan - Feb 2025 (YT) - Reach Mix 2.0 - CPM;22162051863;In-stream video;EUR;People not in audiences;1,439;2,483,635;1428.24
Bison Poly Max May - Jun 2025 (YT) - Bumper - CPM;22579539314;In-stream video;EUR;Home & Garden › Outdoor Items;1,401;659,897;1037.35
Bison AirMax November 2025 (YT) - CPM;23219213253;In-stream video;EUR;Home & Garden › Home Appliances;1,392;811,028;1749.15
Bison AirMax November 2025 (YT) - CPM;23219213253;In-stream video;EUR;Home & Garden › Home Improvement;1,352;856,303;1772.74
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Porsche Vehicles;1,345;367,858;172.35
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Shoppers › Luxury Shoppers;1,302;103,500;76.34
Mediteranski Festival Knjige Sep 2025 (DN) - CPM - Female;23027311084;Display;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;1,252;1,049,645;380.35
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Porsche Cayenne;1,235;359,936;151.94
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Porsche Vehicles;1,208;61,315;47.08
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;News & Politics › Avid News Readers › Avid Business News Readers;1,162;241,892;138.85
Bison Poly Max May - Jun 2025 (YT) - Bumper - CPM;22579539314;In-stream video;EUR;Ljepilo;1,137;517,471;708.99
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Business Services;1,068;49,297;67.29
Loacker Apr - May 2025 (YT) - Reach Mix 2.0 - CPM;22457057426;In-stream video;EUR;People not in audiences;1,062;1,710,872;1428.46
Bison Bolton - October 2025 (YT) - Bumper;23077707730;In-stream video;EUR;Lifestyles & Hobbies;1,054;395,405;1080.71
T03_001621_HR_EFC_EpigenticSerum_AW_Mar25_Apr25_fullf_OMD_DigGR_na;22309957333;In-stream video;EUR;People not in audiences;1,024;811,384;3139.83
Bison AirMax November 2025 (DN) - CPM;23224382309;Display;EUR;Business & Industrial Products;1,017;1,358,116;384.53
T03_000008_HR_ESU_SunFaceRange_AW_Apr25_Jul25_fullf_OMD_DigGR_Bumper;22643474570;In-stream video;EUR;000008 Custom Affinity;1,011;478,681;733.57
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Vehicles & Transportation › Car Enthusiasts;999;72,479;38.05
Bison Bolton - October 2025 (DN) - CPM #2;23141866481;Display;EUR;Business & Industrial Products;999;1,409,318;411.85
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Custom segment - Keywords - Competition;965;162,874;129.48
Bison Bolton - October 2025 (YT) - Bumper;23077707730;In-stream video;EUR;Shoppers;914;367,390;986.72
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Porsche Cayenne;913;220,493;137.58
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Vehicles & Transportation › Car Enthusiasts;903;61,559;32.06
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;858;147,973;101.51
BIC Miss Soleil Jun - Aug 2025 (YT) - Reach Mix - CPM;22697168561;In-stream video;EUR;Shoppers › Shopping Enthusiasts;846;454,590;452.45
T03_000008_HR_ESU_SunFaceRange_AW_Apr25_Jul25_fullf_OMD_DigGR_Shorts;22637317905;In-stream video;EUR;000008 Custom Affinity;838;484,769;345.45
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Porsche Vehicles;836;153,105;117.3
Bison Bolton - October 2025 (DN) - CPM #2;23141866481;Display;EUR;Home & Garden › Outdoor Items;819;899,310;260.01
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Porsche Cayenne;808;37,079;30.99
Bison AirMax November 2025 (YT) - CPM;23219213253;In-stream video;EUR;Home & Garden › Home Decor Enthusiasts;778;728,854;2118.36
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Luxury Vehicles › Luxury Vehicles (New);771;28,773;29.32
Bison AirMax November 2025 (DN) - CPM;23224382309;Display;EUR;Home & Garden › Interior Design;746;1,032,464;283.19
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Shoppers › Luxury Shoppers;744;188,669;109.09
Bison Bolton - October 2025 (DN) - CPM #2;23141866481;Display;EUR;Purchasing a Home;712;882,771;256.49
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Employment › Executive & Management Jobs;672;48,934;21.48
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;660;57,195;51.45
Porsche Macan SUV EL - Apr - Jul 2025 - Reach Mix;22435818886;In-stream video;EUR;Lifestyles & Hobbies › Business Professionals;656;545,615;600.27
Ahmad Tea Jan - Feb 2025 (YT) - VVC;22132274384;In-stream video;EUR;People not in audiences;634;1,288,227;1904.68
T03_000008_HR_ESU_SunFaceRange_AW_Apr25_Jul25_fullf_OMD_DigGR_Trueview;22643359196;In-stream video;EUR;000008 Custom Affinity;594;286,185;541.69
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Cars and Vehicles › Motor Vehicles;579;221,831;79.56
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;515;28,660;14.4
Mediteranski Festival Knjige Sep 2025 (DN) - CPM - Female;23027311084;Display;EUR;Lifestyles & Hobbies › Family-Focused;514;464,518;158.07
Bison Bolton - October 2025 (DN) - CPM;23073658040;Display;EUR;Home & Garden › Outdoor Items;498;677,940;114.7
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Shoppers › Luxury Shoppers;494;175,089;63.15
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;479;132,007;61.56
Mediteranski Festival Knjige Sep 2025 (DN) - CPM - Male;23023240784;Display;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;443;561,764;143.46
Bison AirMax November 2025 (DN) - CPM;23224382309;Display;EUR;Home & Garden › Do-It-Yourselfers;439;660,211;175.73
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Shoppers › Luxury Shoppers;434;19,937;12.82
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Mercedes-Benz;430;151,941;57.73
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Lifestyles & Hobbies › Business Professionals;425;22,090;12.54
Ahmad Tea Nov 2025 (YT) - VVC;23247653498;In-stream video;EUR;People not in audiences;425;1,259,904;2844.86
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Banking & Finance › Avid Investors;420;24,155;11.38
Porsche Pia Nov 2025 (GDN) - CPC;23228106658;Display;EUR;Shoppers › Luxury Shoppers;419;47,583;31.65
T03_001621_HR_EFC_EpigenticSerum_CO_Mar25_Apr25_fullf_OMD_DigGR_na;22310055769;In-stream video;EUR;Beauty & Wellness;413;355,320;949.3
Bison AirMax November 2025 (YT) - CPM;23219213253;In-stream video;EUR;Baby & Children's Products;410;197,117;476.32
Bison Bolton - October 2025 (DN) - CPM #2;23141866481;Display;EUR;Home & Garden › Interior Design;403;568,727;160.34
T03_000008_HR_ESU_SunFaceRange_AW_Apr25_Jul25_fullf_OMD_DigGR_Bumper;22643474570;In-stream video;EUR;Beauty & Wellness;372;233,919;373.4
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Travel;370;149,537;52.44
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Porsches;369;4,325;15.51
Loacker Sep - Oct 2025 (YT) - VVC - CPV;23016634492;In-stream video;EUR;People not in audiences;365;734,215;1523.89
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Porsche Cayman;361;90,303;52.36
Porsche Macan SUV EL - Apr - Jul 2025 - (DG) - CPC;22480010801;Demand Gen;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Land Rover;345;22,377;11.55
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;334;48,903;40.83
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;324;17,398;11.77
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Lifestyles & Hobbies;323;170,996;44.69
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Lifestyles & Hobbies;321;36,333;18.54
Porsche Pia Oct 2025 (DN) - CPC;23091799676;Display;EUR;Cars and Vehicles;314;21,293;20.16
Porsche Macan SUV EL - Apr - Jul 2025 - Reach Mix;22435818886;In-stream video;EUR;Porsche Macan Custom intent ;312;263,825;204.54
Loacker Jan - Feb 2025 (YT) - VVC - CPV;22162135107;In-stream video;EUR;People not in audiences;281;569,340;952.47
T03_000008_HR_ESU_SunFaceRange_AW_Apr25_Jul25_fullf_OMD_DigGR_Shorts;22637317905;In-stream video;EUR;Beauty & Wellness;281;174,522;156.82
T03_001621_HR_EFC_EpigenticSerum_CO_Mar25_Apr25_fullf_OMD_DigGR_na;22310055769;In-stream video;EUR;Beauty & Personal Care;277;165,429;388.56
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Lifestyles & Hobbies › Business Professionals;262;14,196;10.18
Bison Bolton - October 2025 (YT) - Bumper;23077707730;In-stream video;EUR;Home & Garden;259;75,983;189.06
Porsche Pia Nov 2025 (DG) - CPC;23218773990;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;257;12,979;9.21
Porsche Macan SUV EL - Apr - Jul 2025 - Reach Mix;22435818886;In-stream video;EUR;News & Politics › Avid News Readers › Avid Business News Readers;256;158,531;204.24
T03_000008_HR_ESU_SunFaceRange_AW_Apr25_Jul25_fullf_OMD_DigGR_Bumper;22643474570;In-stream video;EUR;Beauty & Personal Care › Make-up & Cosmetics;244;207,188;368.4
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Cayenne - Custom segment;244;11,876;7.83
BIC Miss Soleil Jun - Aug 2025 (YT) - Reach Mix - CPM;22697168561;In-stream video;EUR;Beauty & Wellness › Beauty Mavens;243;233,183;299.86
Bison AirMax November 2025 (DN) - CPM;23224382309;Display;EUR;Shoppers › Shoppers by Shop Type › Department Store Shoppers;232;341,588;88.87
Porsche Pia Aug 2025 (DN) - CPC;22858066253;Display;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Luxury Vehicles › Luxury Vehicles (New);230;92,867;31.44
Bison AirMax November 2025 (DN) - CPM;23224382309;Display;EUR;Home & Garden › Home Decor Enthusiasts;228;331,301;88.96
T03_001621_HR_EFC_EpigenticSerum_CO_Mar25_Apr25_fullf_OMD_DigGR_na;22310055769;In-stream video;EUR;Technology › Social Media Enthusiasts;224;131,968;322.43
Porsche Pia Oct 2025 (DG) - CPC;23086499715;Demand Gen;EUR;Shoppers › Luxury Shoppers;222;11,329;8.14
Porsche Pia Sept 2025 (DG) - CPC;22978900537;Demand Gen;EUR;Porsche Cayman;219;12,352;8.09
Loacker Apr - May 2025 (YT) - VVC - CPV;22460487259;In-stream video;EUR;People not in audiences;212;418,210;952.52
Bison Bolton - October 2025 (DN) - CPM #2;23141866481;Display;EUR;Home & Garden › Home Decor Enthusiasts;210;255,713;73.94
Porsche Macan SUV EL - Apr - Jul 2025 - (GDN) - CPC;22439026956;Display;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Luxury Vehicles › Luxury Vehicles (New);206;65,072;34.47
